0
6
14
17
21
2
10
15
18
5
12
18
25
27
4
6
9
10
18
1
3
15
6
14
23
24
25
26
3
7
13
16
18
19
10
12
13
15
17
25
27
33
3
7
12
4
10
12
13
16
22
2
8
10
17
18
12
13
14
18
3
9
10
16
22
2
11
15
16
1
8
10
14
15
16
1
12
26
33
1
2
3
4
6
7
11
1
8
9
12
19
2
12
14
22
23
24
26
31
32
4
5
6
13
17
6
9
11
17
3
7
20
24
10
12
16
4
5
7
10
12
17
20
24
26
27
33
4
15
17
7
8
10
18
3
8
11
15
23
24
3
4
16
18
24
27
3
4
11
14
16
17
30
32
1
4
7
8
16
20
4
7
11
27
7
13
14
16
18
2
4
10
15
19
20
20
21
25
27
28
28
31
33
7
10
14
2
12
13
14
22
5
7
9
11
13
16
30
9
20
21
22
4
13
15
1
3
3
11
12
1
8
13
17
21
6
6
7
3
8
11
17
19
2
6
25
32
4
2
7
1
7
12
22
8
11
15
1
1
3
5
7
11
4
7
9
13
21
22
26
28
5
7
8
10
12
2
12
14
18
1
6
7
10
13
16
21
26
27
5
7
14
16
21
9
19
25
4
6
11
13
1
3
8
19
8
13
23
27
28
30
32
8
11
12
8
12
3
8
9
18
21
23
10
2
17
3
9
4
5
7
8
21
30
2
1
11
13
17
20
9
19
3
15
5
6
11
18
2
12
15
16
23
24
3
5
8
10
1
3
10
13
17
1
5
7
9
10
12
14
11
14
16
18
24
3
8
19
23
13
7
12
17
23
30
10
11
15
1
6
11
12
15
1
3
5
9
15
6
14
18
19
4
7
8
21
8
11
16
18
20
22
24
1
5
7
8
10
11
13
17
26
4
5
11
14
16
19
2
19
5
8
9
11
13
17
20
4
10
11
16
21
22
23
1
5
11
13
4
9
11
14
8
9
11
17
22
7
10
12
14
15
5
10
14
1
7
8
10
11
15
23
5
13
7
10
17
19
21
26
27
29
7
12
16
18
22
29
5
16
19
21
27
37
5
9
15
16
17
18
4
5
9
4
6
9
13
21
22
1
6
11
12
22
24
8
10
12
15
21
22
1
3
7
17
18
20
25
1
5
10
25
30
5
6
7
13
18
19
22
24
1
5
7
8
11
18
4
5
21
6
8
9
15
18
19
2
9
10
14
19
21
24
1
4
5
12
17
1
2
4
9
11
15
8
9
11
19
3
14
15
17
18
23
24
2
5
9
12
17
22
32
33
1
10
12
17
18
20
23
2
9
16
22
24
3
6
7
12
15
16
17
22
3
10
11
19
20
1
13
6
10
13
14
16
13
15
1
4
8
15
24
4
6
8
10
11
12
22
3
6
9
15
20
4
10
14
19
4
7
12
1
2
5
8
13
4
9
16
25
26
29
1
3
5
6
9
9
2
4
7
5
7
10
11
13
2
3
6
11
4
9
10
15
20
12
4
5
8
13
10
13
1
4
5
5
10
13
11
13
14
1
2
6
8
15
17
4
8
14
17
4
6
8
12
1
2
4
17
2
4
18
4
6
11
16
5
14
9
13
14
10
11
2
3
5
15
17
2
15
18
21
23
15
2
13
2
4
10
10
15
12
13
20
7
8
10
6
1
5
6
16
3
4
5
8
14
15
16
8
10
11
15
18
4
13
18
4
6
14
17
18
19
3
10
11
14
21
8
4
5
7
13
14
18
3
4
8
10
13
14
16
4
2
6
10
4
12
8
10
6
8
10
2
8
11
3
12
9
13
15
1
5
8
16
3
5
10
12
13
14
3
4
7
12
14
17
5
7
11
16
17
19
21
2
6
13
2
12
15
1
6
8
6
7
8
9
2
7
12
13
16
1
5
11
13
15
1
9
17
19
1
4
12
13
14
15
22
4
11
16
19
10
20
26
4
9
11
13
23
24
25
12
13
17
19
20
21
5
8
13
17
2
5
7
20
23
3
4
12
16
17
18
20
21
16
22
1
14
1
8
9
11
22
17
20
22
1
7
21
22
25
3
6
11
14
19
22
25
28
2
8
9
18
2
4
9
16
17
25
26
4
5
6
7
10
14
24
2
4
9
16
23
2
4
5
7
13
18
23
2
9
21
23
7
16
19
22
25
2
6
10
13
4
7
12
15
18
20
2
3
24
27
5
6
20
22
11
12
26
5
9
12
13
11
13
23
4
14
19
2
5
8
13
20
23
2
3
9
11
20
3
4
5
8
11
4
12
15
2
8
16
17
20
22
29
5
6
8
16
17
23
1
3
14
15
18
21
22
6
13
15
20
23
1
15
18
20
23
24
3
7
11
19
26
12
13
15
22
25
1
18
19
4
6
13
19
21
22
5
22
24
2
11
27
9
11
15
21
26
29
31
11
14
15
17
3
5
9
12
21
26
1
7
9
11
21
2
6
8
18
21
22
23
30
1
9
18
20
34
2
19
21
25
1
3
10
17
20
31
1
2
4
9
13
15
20
25
27
4
13
24
25
27
10
11
19
29
1
5
7
17
1
9
19
20
5
14
23
27
3
10
11
20
4
10
13
17
19
23
24
25
26
8
11
15
17
18
22
15
5
15
16
17
18
21
22
5
10
16
19
12
14
16
17
22
25
10
11
22
23
25
26
27
3
5
20
21
24
27
4
6
7
12
22
23
24
13
14
22
2
9
10
14
15
19
20
3
10
19
20
22
25
2
9
11
15
19
20
25
7
22
25
1
14
19
21
9
11
23
25
1
6
10
13
14
19
25
30
2
14
18
21
30
15
18
20
21
24
26
7
20
22
2
6
12
14
16
21
25
27
1
2
5
9
10
16
19
22
25
8
10
15
1
11
18
25
26
4
7
16
20
23
2
3
10
14
16
18
21
2
14
15
22
4
6
8
1
3
8
10
17
18
1
2
3
7
8
22
23
29
30
1
10
11
15
17
22
4
11
20
22
29
30
1
3
7
9
13
15
29
2
12
18
19
20
3
5
6
8
13
14
15
20
27
32
11
15
20
2
5
7
15
1
3
8
18
19
22
26
30
4
9
12
13
23
30
31
34
17
18
21
22
23
26
8
9
11
12
21
23
24
2
4
9
11
17
10
12
13
14
17
19
22
23
25
27
5
7
9
12
14
20
21
1
7
12
18
1
2
4
5
7
16
25
26
30
2
10
20
22
23
28
29
8
18
20
21
6
19
20
23
20
23
24
26
12
13
16
22
25
11
12
25
30
1
5
6
10
29
5
6
12
13
20
5
7
10
14
16
22
6
7
10
13
23
24
26
30
32
3
13
14
18
19
21
23
1
2
8
13
14
16
19
20
26
27
28
14
16
21
2
3
10
1
2
3
12
13
16
17
21
3
4
8
23
26
1
5
6
11
12
13
17
20
22
25
28
2
13
15
18
19
20
24
5
7
8
15
18
19
23
25
6
8
13
15
18
4
5
8
9
18
19
21
4
6
7
10
13
15
17
19
20
22
26
1
4
5
19
21
26
3
6
7
8
9
11
14
22
23
25
14
16
18
22
23
27
3
6
8
25
27
29
30
11
13
22
3
12
21
22
28
7
9
19
20
22
23
24
2
6
7
13
16
17
20
23
26
11
12
14
15
21
1
2
3
7
10
12
14
16
18
4
25
3
10
11
15
12
21
24
5
7
9
11
13
15
18
22
3
11
12
23
25
29
5
8
10
11
12
18
4
5
11
28
5
7
17
19
25
27
1
7
24
5
10
22
25
5
7
13
14
15
1
2
3
8
9
12
15
24
31
32
8
17
28
5
6
8
9
11
17
28
17
20
25
26
29
3
8
12
20
25
27
3
8
14
20
25
26
3
5
7
10
14
17
21
23
6
9
14
21
22
25
28
2
8
14
16
7
19
5
8
12
13
18
22
25
4
8
24
26
1
3
10
11
16
27
28
1
7
8
11
14
28
4
9
11
12
14
23
30
12
13
14
10
15
16
18
19
7
8
9
25
14
16
19
20
24
3
8
9
12
13
26
9
12
14
21
23
25
31
8
9
18
23
1
2
4
10
14
16
26
28
4
6
7
8
12
18
19
20
4
6
7
22
24
3
5
7
8
11
18
21
12
18
19
24
25
5
6
7
20
29
1
8
16
24
27
9
10
13
14
19
24
28
4
9
10
13
17
18
19
27
3
12
14
20
23
24
27
9
14
15
18
21
24
26
2
6
10
4
6
7
15
22
5
6
13
16
22
25
27
3
7
19
1
6
15
16
17
18
19
5
8
11
24
28
10
23
26
29
4
5
7
8
20
21
27
1
9
16
19
4
5
6
10
12
13
14
15
