year,qualy_round,qualy_url,qualy_date,circuit_id,driver_id,constructor_id,qualy_pos,qualy_q1_time,qualy_q2_time,qualy_q3_time
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,senna,williams,1,1:15.962,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,michael_schumacher,benetton,2,1:16.290,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,alesi,ferrari,3,1:17.385,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,damon_hill,williams,4,1:17.554,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,frentzen,sauber,5,1:17.806,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,morbidelli,footwork,6,1:17.866,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,wendlinger,sauber,7,1:17.927,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,hakkinen,mclaren,8,1:18.122,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,verstappen,benetton,9,1:18.183,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,katayama,tyrrell,10,1:18.194,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,fittipaldi,footwork,11,1:18.204,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,blundell,tyrrell,12,1:18.246,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,comas,larrousse,13,1:18.321,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,barrichello,jordan,14,1:18.414,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,martini,minardi,15,1:18.659,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,irvine,jordan,16,1:18.751,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,berger,ferrari,17,1:18.855,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,brundle,mclaren,18,1:18.864,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,panis,ligier,19,1:19.304,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,bernard,ligier,20,1:19.398,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,herbert,team_lotus,21,1:19.483,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,alboreto,minardi,22,1:19.517,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,beretta,larrousse,23,1:19.524,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,lamy,team_lotus,24,1:19.975,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,gachot,pacific,25,1:20.729,,
1994,1,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,1994-03-27,interlagos,brabham,simtek,26,1:21.186,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,senna,williams,1,1:10.218,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,michael_schumacher,benetton,2,1:10.440,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,damon_hill,williams,3,1:10.771,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,hakkinen,mclaren,4,1:11.683,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,berger,ferrari,5,1:11.744,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,brundle,mclaren,6,1:12.351,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,larini,ferrari,7,1:12.372,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,barrichello,jordan,8,1:12.409,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,fittipaldi,footwork,9,1:12.444,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,verstappen,benetton,10,1:12.554,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,frentzen,sauber,11,1:12.686,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,blundell,tyrrell,12,1:12.751,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,morbidelli,footwork,13,1:12.866,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,katayama,tyrrell,14,1:13.013,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,alboreto,minardi,15,1:13.016,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,comas,larrousse,16,1:13.111,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,martini,minardi,17,1:13.529,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,bernard,ligier,18,1:13.613,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,wendlinger,sauber,19,1:13.855,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,suzuki,jordan,20,1:13.932,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,beretta,larrousse,21,1:14.101,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,panis,ligier,22,1:14.106,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,herbert,team_lotus,23,1:14.424,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,lamy,team_lotus,24,1:14.657,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,brabham,simtek,25,1:14.748,,
1994,2,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,1994-04-17,okayama,ratzenberger,simtek,26,1:16.536,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,senna,williams,1,1:21.548,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,michael_schumacher,benetton,2,1:21.885,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,berger,ferrari,3,1:22.113,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,damon_hill,williams,4,1:22.168,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,lehto,benetton,5,1:22.717,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,larini,ferrari,6,1:22.841,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,frentzen,sauber,7,1:23.119,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,hakkinen,mclaren,8,1:23.140,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,katayama,tyrrell,9,1:23.322,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,wendlinger,sauber,10,1:23.347,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,morbidelli,footwork,11,1:23.663,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,blundell,tyrrell,12,1:23.703,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,brundle,mclaren,13,1:23.858,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,martini,minardi,14,1:24.078,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,alboreto,minardi,15,1:24.276,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,fittipaldi,footwork,16,1:24.472,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,bernard,ligier,17,1:24.678,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,comas,larrousse,18,1:24.852,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,panis,ligier,19,1:24.996,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,herbert,team_lotus,20,1:25.114,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,cesaris,jordan,21,1:25.234,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,lamy,team_lotus,22,1:25.295,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,beretta,larrousse,23,1:25.991,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,brabham,simtek,24,1:26.817,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,gachot,pacific,25,1:27.143,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,ratzenberger,simtek,26,1:27.584,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,belmondo,pacific,27,1:27.881,,
1994,3,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,1994-05-01,imola,barrichello,jordan,28,,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,michael_schumacher,benetton,1,1:21.908,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,damon_hill,williams,2,1:22.559,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,hakkinen,mclaren,3,1:22.660,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,lehto,benetton,4,1:22.983,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,barrichello,jordan,5,1:23.594,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,alesi,ferrari,6,1:23.700,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,berger,ferrari,7,1:23.715,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,brundle,mclaren,8,1:23.763,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,coulthard,williams,9,1:23.782,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,katayama,tyrrell,10,1:23.969,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,blundell,tyrrell,11,1:23.981,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,frentzen,sauber,12,1:24.254,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,irvine,jordan,13,1:24.930,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,alboreto,minardi,14,1:24.996,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,morbidelli,footwork,15,1:25.018,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,comas,larrousse,16,1:25.050,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,beretta,larrousse,17,1:25.161,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,martini,minardi,18,1:25.247,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,panis,ligier,19,1:25.577,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,bernard,ligier,20,1:25.766,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,fittipaldi,footwork,21,1:26.084,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,herbert,team_lotus,22,1:26.397,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,zanardi,team_lotus,23,1:27.685,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,brabham,simtek,24,1:28.151,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,gachot,pacific,25,1:28.873,,
1994,5,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,1994-05-29,catalunya,belmondo,pacific,26,1:30.657,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,michael_schumacher,benetton,1,1:26.178,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,alesi,ferrari,2,1:26.277,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,berger,ferrari,3,1:27.059,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,damon_hill,williams,4,1:27.094,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,coulthard,williams,5,1:27.211,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,barrichello,jordan,6,1:27.554,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,hakkinen,mclaren,7,1:27.616,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,irvine,jordan,8,1:27.780,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,katayama,tyrrell,9,1:27.827,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,frentzen,sauber,10,1:27.977,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,morbidelli,footwork,11,1:27.989,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,brundle,mclaren,12,1:28.197,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,blundell,tyrrell,13,1:28.579,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,cesaris,sauber,14,1:28.694,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,martini,minardi,15,1:28.847,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,fittipaldi,footwork,16,1:28.882,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,herbert,team_lotus,17,1:28.889,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,alboreto,minardi,18,1:28.903,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,panis,ligier,19,1:28.950,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,lehto,benetton,20,1:28.993,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,comas,larrousse,21,1:29.039,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,beretta,larrousse,22,1:29.403,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,zanardi,team_lotus,23,1:30.160,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,bernard,ligier,24,1:30.493,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,brabham,simtek,25,1:31.632,,
1994,6,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,1994-06-12,villeneuve,gachot,pacific,26,1:32.838,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,damon_hill,williams,1,1:16.282,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,mansell,williams,2,1:16.359,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,michael_schumacher,benetton,3,1:16.707,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,alesi,ferrari,4,1:16.954,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,berger,ferrari,5,1:16.959,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,irvine,jordan,6,1:17.441,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,barrichello,jordan,7,1:17.482,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,verstappen,benetton,8,1:17.645,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,hakkinen,mclaren,9,1:17.768,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,frentzen,sauber,10,1:17.830,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,cesaris,sauber,11,1:17.866,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,brundle,mclaren,12,1:18.031,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,panis,ligier,13,1:18.044,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,katayama,tyrrell,14,1:18.192,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,bernard,ligier,15,1:18.236,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,martini,minardi,16,1:18.248,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,blundell,tyrrell,17,1:18.381,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,fittipaldi,footwork,18,1:18.568,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,herbert,team_lotus,19,1:18.715,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,comas,larrousse,20,1:18.811,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,alboreto,minardi,21,1:18.890,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,morbidelli,footwork,22,1:18.936,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,zanardi,team_lotus,23,1:19.066,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,brabham,simtek,24,1:19.771,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,beretta,larrousse,25,1:19.863,,
1994,7,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,1994-07-03,magny_cours,gounon,simtek,26,1:21.829,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,damon_hill,williams,1,1:24.960,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,michael_schumacher,benetton,2,1:24.963,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,berger,ferrari,3,1:24.980,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,alesi,ferrari,4,1:25.541,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,hakkinen,mclaren,5,1:26.268,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,barrichello,jordan,6,1:26.271,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,coulthard,williams,7,1:26.337,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,katayama,tyrrell,8,1:26.414,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,brundle,mclaren,9,1:26.768,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,verstappen,benetton,10,1:26.841,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,blundell,tyrrell,11,1:26.920,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,irvine,jordan,12,1:27.065,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,frentzen,sauber,13,1:27.284,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,martini,minardi,14,1:27.522,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,panis,ligier,15,1:27.785,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,morbidelli,footwork,16,1:27.886,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,alboreto,minardi,17,1:28.100,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,cesaris,sauber,18,1:28.212,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,zanardi,team_lotus,19,1:28.225,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,fittipaldi,footwork,20,1:28.231,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,herbert,team_lotus,21,1:28.340,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,comas,larrousse,22,1:28.519,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,bernard,ligier,23,1:28.955,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,beretta,larrousse,24,1:29.299,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,brabham,simtek,25,1:30.690,,
1994,8,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,1994-07-10,silverstone,gounon,simtek,26,1:30.722,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,berger,ferrari,1,1:43.582,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,alesi,ferrari,2,1:44.012,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,damon_hill,williams,3,1:44.026,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,michael_schumacher,benetton,4,1:44.268,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,katayama,tyrrell,5,1:44.718,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,coulthard,williams,6,1:45.146,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,blundell,tyrrell,7,1:45.474,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,hakkinen,mclaren,8,1:45.487,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,frentzen,sauber,9,1:45.893,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,irvine,jordan,10,1:45.911,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,barrichello,jordan,11,1:45.939,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,panis,ligier,12,1:46.185,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,brundle,mclaren,13,1:46.218,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,bernard,ligier,14,1:46.290,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,herbert,team_lotus,15,1:46.630,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,morbidelli,footwork,16,1:46.817,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,fittipaldi,footwork,17,1:47.102,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,cesaris,sauber,18,1:47.235,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,verstappen,benetton,19,1:47.316,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,martini,minardi,20,1:47.402,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,zanardi,team_lotus,21,1:47.425,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,comas,larrousse,22,1:48.229,,
1994,9,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,1994-07-31,hockenheimring,alboreto,minardi,23,1:48.295,,
